fundingTime,fundingRate,symbol
2020-01-15 00:00:00+00:00,0.0001600018748096169,ETHUSDT
2020-01-15 08:00:00+00:00,-0.0001793494323220996,ETHUSDT
2020-01-15 16:00:00+00:00,0.0008861343442419006,ETHUSDT
2020-01-16 00:00:00+00:00,0.0008619105850117183,ETHUSDT
2020-01-16 08:00:00+00:00,0.0003896601123150249,ETHUSDT
2020-01-16 16:00:00+00:00,3.5180070153824846e-05,ETHUSDT
2020-01-17 00:00:00+00:00,0.001056117500021915,ETHUSDT
2020-01-17 08:00:00+00:00,0.0005710550408333862,ETHUSDT
2020-01-17 16:00:00+00:00,0.0004615911449375471,ETHUSDT
2020-01-18 00:00:00+00:00,0.0010496138517344846,ETHUSDT
2020-01-18 08:00:00+00:00,-5.7560359693361926e-05,ETHUSDT
2020-01-18 16:00:00+00:00,-0.000174661832515788,ETHUSDT
2020-01-19 00:00:00+00:00,0.00031985354221295123,ETHUSDT
2020-01-19 08:00:00+00:00,-0.00026997480321116444,ETHUSDT
2020-01-19 16:00:00+00:00,0.00015151163992052123,ETHUSDT
2020-01-20 00:00:00+00:00,0.00035188697457219886,ETHUSDT
2020-01-20 08:00:00+00:00,0.001488945340217442,ETHUSDT
2020-01-20 16:00:00+00:00,6.630390829848965e-05,ETHUSDT
2020-01-21 00:00:00+00:00,0.00048401812214109803,ETHUSDT
2020-01-21 08:00:00+00:00,-2.2894307389466313e-06,ETHUSDT
2020-01-21 16:00:00+00:00,-0.00039773202335176717,ETHUSDT
2020-01-22 00:00:00+00:00,0.00012449590635887344,ETHUSDT
2020-01-22 08:00:00+00:00,-0.00017309593840642278,ETHUSDT
2020-01-22 16:00:00+00:00,-1.1578103633950668e-05,ETHUSDT
2020-01-23 00:00:00+00:00,1.8763569233147377e-05,ETHUSDT
2020-01-23 08:00:00+00:00,-0.00020716211605410675,ETHUSDT
2020-01-23 16:00:00+00:00,-2.050375633644303e-05,ETHUSDT
2020-01-24 00:00:00+00:00,-0.0004257542901976866,ETHUSDT
2020-01-24 08:00:00+00:00,-0.0001907422201942826,ETHUSDT
2020-01-24 16:00:00+00:00,0.002029351428456022,ETHUSDT
2020-01-25 00:00:00+00:00,7.730938046152635e-05,ETHUSDT
2020-01-25 08:00:00+00:00,0.00022038354057032979,ETHUSDT
2020-01-25 16:00:00+00:00,-0.0003179303125173553,ETHUSDT
2020-01-26 00:00:00+00:00,-0.0003438925109013696,ETHUSDT
2020-01-26 08:00:00+00:00,0.00010638449391469621,ETHUSDT
2020-01-26 16:00:00+00:00,0.0003827075444897581,ETHUSDT
2020-01-27 00:00:00+00:00,-0.0003288557018241644,ETHUSDT
2020-01-27 08:00:00+00:00,-0.0005609737601788423,ETHUSDT
2020-01-27 16:00:00+00:00,-5.776493092377947e-05,ETHUSDT
2020-01-28 00:00:00+00:00,0.0002649210549937038,ETHUSDT
2020-01-28 08:00:00+00:00,0.0004686701522649714,ETHUSDT
2020-01-28 16:00:00+00:00,0.0011511303269864084,ETHUSDT
2020-01-29 00:00:00+00:00,-0.00019372443284588572,ETHUSDT
2020-01-29 08:00:00+00:00,-2.465222892261669e-05,ETHUSDT
2020-01-29 16:00:00+00:00,-0.0003385421921889468,ETHUSDT
2020-01-30 00:00:00+00:00,0.0006615999394594605,ETHUSDT
2020-01-30 08:00:00+00:00,-0.000229805154168864,ETHUSDT
2020-01-30 16:00:00+00:00,0.00035754964159509094,ETHUSDT
2020-01-31 00:00:00+00:00,0.0007368708359515638,ETHUSDT
2020-01-31 08:00:00+00:00,-0.00016865354218813217,ETHUSDT
2020-01-31 16:00:00+00:00,0.00019720477201728726,ETHUSDT
2020-02-01 00:00:00+00:00,0.0002991782501899635,ETHUSDT
2020-02-01 08:00:00+00:00,-5.333119220845716e-05,ETHUSDT
2020-02-01 16:00:00+00:00,0.0003874297323373664,ETHUSDT
2020-02-02 00:00:00+00:00,-2.0762329857857393e-06,ETHUSDT
2020-02-02 08:00:00+00:00,-0.0003000266846617331,ETHUSDT
2020-02-02 16:00:00+00:00,0.0006832843497738402,ETHUSDT
2020-02-03 00:00:00+00:00,0.0005867212546157642,ETHUSDT
2020-02-03 08:00:00+00:00,0.0044422880052417575,ETHUSDT
2020-02-03 16:00:00+00:00,-0.0006754931577294971,ETHUSDT
2020-02-04 00:00:00+00:00,0.00016888013742275592,ETHUSDT
2020-02-04 08:00:00+00:00,-7.526145024556316e-05,ETHUSDT
2020-02-04 16:00:00+00:00,-0.0003065091715815599,ETHUSDT
2020-02-05 00:00:00+00:00,0.00013971951968857273,ETHUSDT
2020-02-05 08:00:00+00:00,-0.0008538969587347168,ETHUSDT
2020-02-05 16:00:00+00:00,0.0010481008706512483,ETHUSDT
2020-02-06 00:00:00+00:00,0.0002934836535489596,ETHUSDT
2020-02-06 08:00:00+00:00,0.0007287987526959897,ETHUSDT
2020-02-06 16:00:00+00:00,-0.00041230643662830136,ETHUSDT
2020-02-07 00:00:00+00:00,0.0001864420912383019,ETHUSDT
2020-02-07 08:00:00+00:00,0.0001789914418673656,ETHUSDT
2020-02-07 16:00:00+00:00,-0.001869689235101084,ETHUSDT
2020-02-08 00:00:00+00:00,0.00039626305395972427,ETHUSDT
2020-02-08 08:00:00+00:00,0.0008716644552835082,ETHUSDT
2020-02-08 16:00:00+00:00,0.0007501020136089108,ETHUSDT
2020-02-09 00:00:00+00:00,-0.000346736645420873,ETHUSDT
2020-02-09 08:00:00+00:00,0.0007634239074045553,ETHUSDT
2020-02-09 16:00:00+00:00,-0.00039216933407080015,ETHUSDT
2020-02-10 00:00:00+00:00,-1.6251265415630796e-05,ETHUSDT
2020-02-10 08:00:00+00:00,-0.0004737491153674825,ETHUSDT
2020-02-10 16:00:00+00:00,0.002483476542451738,ETHUSDT
2020-02-11 00:00:00+00:00,-7.681239144712743e-06,ETHUSDT
2020-02-11 08:00:00+00:00,-0.0003908201704845779,ETHUSDT
2020-02-11 16:00:00+00:00,-0.0004619511433447056,ETHUSDT
2020-02-12 00:00:00+00:00,2.917539498788683e-05,ETHUSDT
2020-02-12 08:00:00+00:00,-2.874867957318672e-05,ETHUSDT
2020-02-12 16:00:00+00:00,0.0012341760618580747,ETHUSDT
2020-02-13 00:00:00+00:00,5.348600728963135e-05,ETHUSDT
2020-02-13 08:00:00+00:00,0.00022831753691694088,ETHUSDT
2020-02-13 16:00:00+00:00,-0.0009144919322793678,ETHUSDT
2020-02-14 00:00:00+00:00,-0.00035162488167953936,ETHUSDT
2020-02-14 08:00:00+00:00,-0.0008793060934261654,ETHUSDT
2020-02-14 16:00:00+00:00,-1.717360185886313e-05,ETHUSDT
2020-02-15 00:00:00+00:00,0.0001017169627922996,ETHUSDT
2020-02-15 08:00:00+00:00,0.0009521040409680257,ETHUSDT
2020-02-15 16:00:00+00:00,-0.00041282691916541417,ETHUSDT
2020-02-16 00:00:00+00:00,-7.428891403033898e-05,ETHUSDT
2020-02-16 08:00:00+00:00,0.0006879266971044071,ETHUSDT
2020-02-16 16:00:00+00:00,-1.1760786597576963e-05,ETHUSDT
2020-02-17 00:00:00+00:00,0.0001107574289851949,ETHUSDT
2020-02-17 08:00:00+00:00,-2.767215588356085e-05,ETHUSDT
2020-02-17 16:00:00+00:00,-0.00012717927342261313,ETHUSDT
2020-02-18 00:00:00+00:00,-0.0003756500516305326,ETHUSDT
2020-02-18 08:00:00+00:00,-0.0016615400878480615,ETHUSDT
2020-02-18 16:00:00+00:00,-0.0003357753801146809,ETHUSDT
2020-02-19 00:00:00+00:00,-0.001142919488198509,ETHUSDT
2020-02-19 08:00:00+00:00,-0.0006419615275658341,ETHUSDT
2020-02-19 16:00:00+00:00,-7.316440435030972e-05,ETHUSDT
2020-02-20 00:00:00+00:00,-0.00039800380081228667,ETHUSDT
2020-02-20 08:00:00+00:00,-0.0008023443074155566,ETHUSDT
2020-02-20 16:00:00+00:00,-0.0011697171107664915,ETHUSDT
2020-02-21 00:00:00+00:00,-0.0003600617299319461,ETHUSDT
2020-02-21 08:00:00+00:00,-0.0020338329496504388,ETHUSDT
2020-02-21 16:00:00+00:00,-0.0016196086242454787,ETHUSDT
2020-02-22 00:00:00+00:00,-0.0014465962527500386,ETHUSDT
2020-02-22 08:00:00+00:00,-0.0017573297174013993,ETHUSDT
2020-02-22 16:00:00+00:00,-0.0009178283474403856,ETHUSDT
2020-02-23 00:00:00+00:00,-0.0018319890443972717,ETHUSDT
2020-02-23 08:00:00+00:00,-0.0020328214138098156,ETHUSDT
2020-02-23 16:00:00+00:00,-0.0023381025281340073,ETHUSDT
2020-02-24 00:00:00+00:00,-0.002966092052526674,ETHUSDT
2020-02-24 08:00:00+00:00,-0.0032360333303699295,ETHUSDT
2020-02-24 16:00:00+00:00,-0.0035764833094724005,ETHUSDT
2020-02-25 00:00:00+00:00,-0.0026915034967921287,ETHUSDT
2020-02-25 08:00:00+00:00,-0.002732384908004086,ETHUSDT
2020-02-25 16:00:00+00:00,-0.0020797836414648825,ETHUSDT
2020-02-26 00:00:00+00:00,-0.002141615849386599,ETHUSDT
2020-02-26 08:00:00+00:00,-0.0022908650181785303,ETHUSDT
2020-02-26 16:00:00+00:00,-0.002411610439395044,ETHUSDT
2020-02-27 00:00:00+00:00,-0.0012362807065086617,ETHUSDT
2020-02-27 08:00:00+00:00,-0.0017328289568560166,ETHUSDT
2020-02-27 16:00:00+00:00,-0.001622093707446414,ETHUSDT
2020-02-28 00:00:00+00:00,-0.001995520006616074,ETHUSDT
2020-02-28 08:00:00+00:00,-0.0009752469865474724,ETHUSDT
2020-02-28 16:00:00+00:00,-0.0010582356335660601,ETHUSDT
2020-02-29 00:00:00+00:00,0.00013635428495292377,ETHUSDT
2020-02-29 08:00:00+00:00,-0.000728662352397869,ETHUSDT
2020-02-29 16:00:00+00:00,0.00025684694464974355,ETHUSDT
2020-03-01 00:00:00+00:00,-0.00044673155001043245,ETHUSDT
2020-03-01 08:00:00+00:00,-0.0014764673262059238,ETHUSDT
2020-03-01 16:00:00+00:00,-0.0007562013205545158,ETHUSDT
2020-03-02 00:00:00+00:00,6.296376235818144e-06,ETHUSDT
2020-03-02 08:00:00+00:00,-0.0007296003052319966,ETHUSDT
2020-03-02 16:00:00+00:00,0.00023289768780286152,ETHUSDT
2020-03-03 00:00:00+00:00,-9.23610535923348e-05,ETHUSDT
2020-03-03 08:00:00+00:00,-5.2237895195044396e-05,ETHUSDT
2020-03-03 16:00:00+00:00,-0.0010232486170853327,ETHUSDT
2020-03-04 00:00:00+00:00,0.0003014996660254675,ETHUSDT
2020-03-04 08:00:00+00:00,0.00042218498991050137,ETHUSDT
2020-03-04 16:00:00+00:00,-0.0003478193494029334,ETHUSDT
2020-03-05 00:00:00+00:00,0.00017749645482670868,ETHUSDT
2020-03-05 08:00:00+00:00,0.00013215171626375914,ETHUSDT
2020-03-05 16:00:00+00:00,0.000249494587867712,ETHUSDT
2020-03-06 00:00:00+00:00,-0.0005848025846954636,ETHUSDT
2020-03-06 08:00:00+00:00,0.00020447495919990874,ETHUSDT
2020-03-06 16:00:00+00:00,-0.00025738847166085143,ETHUSDT
2020-03-07 00:00:00+00:00,-0.0003194959248696624,ETHUSDT
2020-03-07 08:00:00+00:00,3.186622358587769e-05,ETHUSDT
2020-03-07 16:00:00+00:00,0.00010197910162183954,ETHUSDT
2020-03-08 00:00:00+00:00,0.0001863137766029873,ETHUSDT
2020-03-08 08:00:00+00:00,-0.0006165614232711679,ETHUSDT
2020-03-08 16:00:00+00:00,0.00044974223743730543,ETHUSDT
2020-03-09 00:00:00+00:00,0.00012984064973936525,ETHUSDT
2020-03-09 08:00:00+00:00,0.00011750797944178805,ETHUSDT
2020-03-09 16:00:00+00:00,0.0001829547318609444,ETHUSDT
2020-03-10 00:00:00+00:00,5.766818253871702e-05,ETHUSDT
2020-03-10 08:00:00+00:00,0.0008758030065475024,ETHUSDT
2020-03-10 16:00:00+00:00,-0.00026492556926097305,ETHUSDT
2020-03-11 00:00:00+00:00,-0.000575299626962008,ETHUSDT
2020-03-11 08:00:00+00:00,0.00045709012684164293,ETHUSDT
2020-03-11 16:00:00+00:00,-0.0003311080236890222,ETHUSDT
2020-03-12 00:00:00+00:00,0.00016205232690102785,ETHUSDT
2020-03-12 08:00:00+00:00,-0.0003170973056738071,ETHUSDT
2020-03-12 16:00:00+00:00,-5.039874273774244e-05,ETHUSDT
2020-03-13 00:00:00+00:00,-4.558953849590107e-05,ETHUSDT
2020-03-13 08:00:00+00:00,0.00031173300742734413,ETHUSDT
2020-03-13 16:00:00+00:00,-0.00042947753002149007,ETHUSDT
2020-03-14 00:00:00+00:00,0.0006101784806071039,ETHUSDT
2020-03-14 08:00:00+00:00,-0.0008223894046732914,ETHUSDT
2020-03-14 16:00:00+00:00,0.0005482308443965904,ETHUSDT
2020-03-15 00:00:00+00:00,-0.000246521278326724,ETHUSDT
2020-03-15 08:00:00+00:00,0.0002061144538696996,ETHUSDT
2020-03-15 16:00:00+00:00,0.00021300976979600765,ETHUSDT
2020-03-16 00:00:00+00:00,0.0014549667061207366,ETHUSDT
2020-03-16 08:00:00+00:00,0.0004803346268609022,ETHUSDT
2020-03-16 16:00:00+00:00,0.0005917996135126378,ETHUSDT
2020-03-17 00:00:00+00:00,-0.0006212158895562115,ETHUSDT
2020-03-17 08:00:00+00:00,1.9859217199799667e-05,ETHUSDT
2020-03-17 16:00:00+00:00,-0.0009723666211409697,ETHUSDT
2020-03-18 00:00:00+00:00,0.00048715910988266707,ETHUSDT
2020-03-18 08:00:00+00:00,0.0008927871760013785,ETHUSDT
2020-03-18 16:00:00+00:00,0.0001063871361508884,ETHUSDT
2020-03-19 00:00:00+00:00,0.001210565927327316,ETHUSDT
2020-03-19 08:00:00+00:00,0.0005336315949329329,ETHUSDT
2020-03-19 16:00:00+00:00,-0.0008918102273833505,ETHUSDT
2020-03-20 00:00:00+00:00,0.00018602159839538584,ETHUSDT
2020-03-20 08:00:00+00:00,-0.00027772419539590304,ETHUSDT
2020-03-20 16:00:00+00:00,0.0005685918641615565,ETHUSDT
2020-03-21 00:00:00+00:00,0.0005043928207912843,ETHUSDT
2020-03-21 08:00:00+00:00,-0.0008967782237640411,ETHUSDT
2020-03-21 16:00:00+00:00,-0.0005430155733178372,ETHUSDT
2020-03-22 00:00:00+00:00,-0.00016858785425228175,ETHUSDT
2020-03-22 08:00:00+00:00,0.0003608295565600313,ETHUSDT
2020-03-22 16:00:00+00:00,-0.0005458695938530692,ETHUSDT
2020-03-23 00:00:00+00:00,0.0025616266719639806,ETHUSDT
2020-03-23 08:00:00+00:00,-0.00045340925715870925,ETHUSDT
2020-03-23 16:00:00+00:00,-0.0005654271711939374,ETHUSDT
2020-03-24 00:00:00+00:00,0.0003273511593923741,ETHUSDT
2020-03-24 08:00:00+00:00,0.00038748935862536137,ETHUSDT
2020-03-24 16:00:00+00:00,0.00012961741400840178,ETHUSDT
2020-03-25 00:00:00+00:00,-0.0002343176552608045,ETHUSDT
2020-03-25 08:00:00+00:00,0.00010075539893614361,ETHUSDT
2020-03-25 16:00:00+00:00,0.0005011316830229407,ETHUSDT
2020-03-26 00:00:00+00:00,3.5548003921497444e-05,ETHUSDT
2020-03-26 08:00:00+00:00,0.0011226229968267997,ETHUSDT
2020-03-26 16:00:00+00:00,-0.0002465307438877872,ETHUSDT
2020-03-27 00:00:00+00:00,0.0004019961813636578,ETHUSDT
2020-03-27 08:00:00+00:00,-0.0006486488631808213,ETHUSDT
2020-03-27 16:00:00+00:00,7.023057643800284e-05,ETHUSDT
2020-03-28 00:00:00+00:00,-4.89784301487771e-05,ETHUSDT
2020-03-28 08:00:00+00:00,-0.0004706171695822929,ETHUSDT
2020-03-28 16:00:00+00:00,0.0008875262408511713,ETHUSDT
2020-03-29 00:00:00+00:00,-0.00014579692151619737,ETHUSDT
2020-03-29 08:00:00+00:00,0.0005955367884488967,ETHUSDT
2020-03-29 16:00:00+00:00,7.008005229772554e-05,ETHUSDT
2020-03-30 00:00:00+00:00,0.00031315595063472395,ETHUSDT
2020-03-30 08:00:00+00:00,0.0002192426260730689,ETHUSDT
2020-03-30 16:00:00+00:00,-0.00015877985897670528,ETHUSDT
2020-03-31 00:00:00+00:00,0.0014384807348854628,ETHUSDT
2020-03-31 08:00:00+00:00,0.0005609812723718431,ETHUSDT
2020-03-31 16:00:00+00:00,2.442437754401269e-05,ETHUSDT
2020-04-01 00:00:00+00:00,-0.00018755083150662856,ETHUSDT
2020-04-01 08:00:00+00:00,0.0002678590858214676,ETHUSDT
2020-04-01 16:00:00+00:00,-0.0002301385553599469,ETHUSDT
2020-04-02 00:00:00+00:00,0.0001306152717698901,ETHUSDT
2020-04-02 08:00:00+00:00,0.00010008580732772688,ETHUSDT
2020-04-02 16:00:00+00:00,0.0001695827891301032,ETHUSDT
2020-04-03 00:00:00+00:00,-0.0004672328423195879,ETHUSDT
2020-04-03 08:00:00+00:00,-0.00017181901607179,ETHUSDT
2020-04-03 16:00:00+00:00,0.0003981124367554257,ETHUSDT
2020-04-04 00:00:00+00:00,0.0003794529987920035,ETHUSDT
2020-04-04 08:00:00+00:00,-0.00027994212319636385,ETHUSDT
2020-04-04 16:00:00+00:00,0.0010928042366860618,ETHUSDT
2020-04-05 00:00:00+00:00,0.0006812192359441107,ETHUSDT
2020-04-05 08:00:00+00:00,0.00012234847676445668,ETHUSDT
2020-04-05 16:00:00+00:00,0.000743595888643798,ETHUSDT
2020-04-06 00:00:00+00:00,-8.766402505044812e-05,ETHUSDT
2020-04-06 08:00:00+00:00,-3.744670932566812e-05,ETHUSDT
2020-04-06 16:00:00+00:00,0.00018100427231847272,ETHUSDT
2020-04-07 00:00:00+00:00,-0.00018600443788584459,ETHUSDT
2020-04-07 08:00:00+00:00,0.0002195737723021198,ETHUSDT
2020-04-07 16:00:00+00:00,9.008176889713999e-05,ETHUSDT
2020-04-08 00:00:00+00:00,-3.63513815640189e-05,ETHUSDT
2020-04-08 08:00:00+00:00,0.00012600614067893428,ETHUSDT
2020-04-08 16:00:00+00:00,0.00019823899017741982,ETHUSDT
2020-04-09 00:00:00+00:00,-8.308754822433987e-06,ETHUSDT
2020-04-09 08:00:00+00:00,0.0004884970120646855,ETHUSDT
2020-04-09 16:00:00+00:00,-0.0011540242276908573,ETHUSDT
2020-04-10 00:00:00+00:00,0.00011793304749704029,ETHUSDT
2020-04-10 08:00:00+00:00,0.0006137149101540208,ETHUSDT
2020-04-10 16:00:00+00:00,0.0008281847035361961,ETHUSDT
2020-04-11 00:00:00+00:00,0.00011021937871473081,ETHUSDT
2020-04-11 08:00:00+00:00,6.0516925097017654e-05,ETHUSDT
2020-04-11 16:00:00+00:00,0.00012719644173175457,ETHUSDT
2020-04-12 00:00:00+00:00,0.000809532720136653,ETHUSDT
2020-04-12 08:00:00+00:00,7.120293953264236e-05,ETHUSDT
2020-04-12 16:00:00+00:00,-0.00024038451669381245,ETHUSDT
2020-04-13 00:00:00+00:00,-2.9095925014848042e-06,ETHUSDT
2020-04-13 08:00:00+00:00,0.00016517512853333005,ETHUSDT
2020-04-13 16:00:00+00:00,0.0006899614570081553,ETHUSDT
2020-04-14 00:00:00+00:00,0.0012301639622360853,ETHUSDT
2020-04-14 08:00:00+00:00,0.000733525620825223,ETHUSDT
2020-04-14 16:00:00+00:00,-1.9585338536177562e-05,ETHUSDT
2020-04-15 00:00:00+00:00,-8.468548793452244e-05,ETHUSDT
2020-04-15 08:00:00+00:00,-7.547461821536614e-05,ETHUSDT
2020-04-15 16:00:00+00:00,0.00017073803174240764,ETHUSDT
2020-04-16 00:00:00+00:00,-0.0005272661362318231,ETHUSDT
2020-04-16 08:00:00+00:00,0.0003540775539663488,ETHUSDT
2020-04-16 16:00:00+00:00,0.0002327507532297736,ETHUSDT
2020-04-17 00:00:00+00:00,-0.0004679800487191355,ETHUSDT
2020-04-17 08:00:00+00:00,-0.001008539634022974,ETHUSDT
2020-04-17 16:00:00+00:00,0.00031551590495535093,ETHUSDT
2020-04-18 00:00:00+00:00,-0.0005616820603643817,ETHUSDT
2020-04-18 08:00:00+00:00,-0.0009258216868978235,ETHUSDT
2020-04-18 16:00:00+00:00,0.0002349453242566381,ETHUSDT
2020-04-19 00:00:00+00:00,-2.5375798120333485e-05,ETHUSDT
2020-04-19 08:00:00+00:00,0.0011650289194717561,ETHUSDT
2020-04-19 16:00:00+00:00,0.0003111122765944717,ETHUSDT
2020-04-20 00:00:00+00:00,-0.00018587295856101654,ETHUSDT
2020-04-20 08:00:00+00:00,-0.0006007000667514322,ETHUSDT
2020-04-20 16:00:00+00:00,0.0009691468882633325,ETHUSDT
2020-04-21 00:00:00+00:00,-0.0004926347198377303,ETHUSDT
2020-04-21 08:00:00+00:00,0.0004636521576986787,ETHUSDT
2020-04-21 16:00:00+00:00,0.0001659029484565673,ETHUSDT
2020-04-22 00:00:00+00:00,7.939520051550303e-05,ETHUSDT
2020-04-22 08:00:00+00:00,0.00047690537584538505,ETHUSDT
2020-04-22 16:00:00+00:00,-0.00028547423940737063,ETHUSDT
2020-04-23 00:00:00+00:00,-0.0005584062434355007,ETHUSDT
2020-04-23 08:00:00+00:00,0.0003510109882610517,ETHUSDT
2020-04-23 16:00:00+00:00,0.0009916972291005863,ETHUSDT
2020-04-24 00:00:00+00:00,0.00040722502232790395,ETHUSDT
2020-04-24 08:00:00+00:00,-0.00039961260668500907,ETHUSDT
2020-04-24 16:00:00+00:00,-0.0002301295716033148,ETHUSDT
2020-04-25 00:00:00+00:00,0.0005393992683891959,ETHUSDT
2020-04-25 08:00:00+00:00,0.0007297119066770236,ETHUSDT
2020-04-25 16:00:00+00:00,0.0003775664935067377,ETHUSDT
2020-04-26 00:00:00+00:00,0.00035627105934523713,ETHUSDT
2020-04-26 08:00:00+00:00,0.0004889868489250938,ETHUSDT
2020-04-26 16:00:00+00:00,0.00035562444877739645,ETHUSDT
2020-04-27 00:00:00+00:00,-0.00018385386282750518,ETHUSDT
2020-04-27 08:00:00+00:00,0.00025113048499109423,ETHUSDT
2020-04-27 16:00:00+00:00,-9.26053640011934e-05,ETHUSDT
2020-04-28 00:00:00+00:00,-7.5661100388191e-05,ETHUSDT
2020-04-28 08:00:00+00:00,-0.0001899652900409519,ETHUSDT
2020-04-28 16:00:00+00:00,0.00037294483339262796,ETHUSDT
2020-04-29 00:00:00+00:00,-8.247285070294403e-05,ETHUSDT
2020-04-29 08:00:00+00:00,0.00016482759729794926,ETHUSDT
2020-04-29 16:00:00+00:00,0.0003671646102048383,ETHUSDT
2020-04-30 00:00:00+00:00,8.742818291883903e-05,ETHUSDT
2020-04-30 08:00:00+00:00,0.00037916272564836404,ETHUSDT
2020-04-30 16:00:00+00:00,0.00013451596155264034,ETHUSDT
2020-05-01 00:00:00+00:00,0.0005997107394340771,ETHUSDT
2020-05-01 08:00:00+00:00,-0.000511609094451483,ETHUSDT
2020-05-01 16:00:00+00:00,0.00026342003290786425,ETHUSDT
2020-05-02 00:00:00+00:00,-0.0006262714514946128,ETHUSDT
2020-05-02 08:00:00+00:00,0.0002917127339491638,ETHUSDT
2020-05-02 16:00:00+00:00,0.00047471778841223647,ETHUSDT
2020-05-03 00:00:00+00:00,4.1257849338782595e-06,ETHUSDT
2020-05-03 08:00:00+00:00,0.00023052380882922848,ETHUSDT
2020-05-03 16:00:00+00:00,0.00038029393907180575,ETHUSDT
2020-05-04 00:00:00+00:00,-0.002001000637539727,ETHUSDT
2020-05-04 08:00:00+00:00,0.0004918883130752011,ETHUSDT
2020-05-04 16:00:00+00:00,4.2540253983461754e-05,ETHUSDT
2020-05-05 00:00:00+00:00,0.0010972180372310102,ETHUSDT
2020-05-05 08:00:00+00:00,-0.000402515816718827,ETHUSDT
2020-05-05 16:00:00+00:00,0.0003006418441744363,ETHUSDT
2020-05-06 00:00:00+00:00,2.6833412602697294e-05,ETHUSDT
2020-05-06 08:00:00+00:00,-0.0001331123203320632,ETHUSDT
2020-05-06 16:00:00+00:00,-0.0002507627614932682,ETHUSDT
2020-05-07 00:00:00+00:00,-0.0003960826730839723,ETHUSDT
2020-05-07 08:00:00+00:00,-0.00136737841558712,ETHUSDT
2020-05-07 16:00:00+00:00,-0.00024210768646231506,ETHUSDT
2020-05-08 00:00:00+00:00,0.0005064893101369741,ETHUSDT
2020-05-08 08:00:00+00:00,-0.0005638692341185495,ETHUSDT
2020-05-08 16:00:00+00:00,-0.0003437640818097457,ETHUSDT
2020-05-09 00:00:00+00:00,0.0002768190674267872,ETHUSDT
2020-05-09 08:00:00+00:00,0.0007617285648312572,ETHUSDT
2020-05-09 16:00:00+00:00,-0.0003603978979633335,ETHUSDT
2020-05-10 00:00:00+00:00,0.0004705588119503202,ETHUSDT
2020-05-10 08:00:00+00:00,0.0003605048842980895,ETHUSDT
